cum	dayOffset	fromHour	max	mean	min	region	timestamp	toHour	weatherParam
-1.0	0	0	275.389160156	274.733764648	274.078369141	3	2017-11-03	6	2t
-1.0	0	6	281.488769531	278.938720703	275.389160156	3	2017-11-03	12	2t
-1.0	0	6	281.488769531	278.555761719	275.389160156	3	2017-11-03	18	2t
-1.0	0	12	281.488769531	279.150472005	275.834472656	3	2017-11-03	18	2t
-1.0	0	0	283.825439453	282.258666992	280.691894531	4	2017-11-03	6	2t
-1.0	0	6	284.504150391	283.231363932	280.691894531	4	2017-11-03	12	2t
-1.0	0	6	284.504150391	283.156982422	280.691894531	4	2017-11-03	18	2t
-1.0	0	12	284.498046875	283.529622396	282.106445312	4	2017-11-03	18	2t
-1.0	0	0	279.964599609	278.854003906	277.743408203	5	2017-11-03	6	2t
-1.0	0	6	286.4140625	283.606201172	279.964599609	5	2017-11-03	12	2t
-1.0	0	6	286.4140625	283.343408203	279.964599609	5	2017-11-03	18	2t
-1.0	0	12	286.4140625	284.104166667	280.838134766	5	2017-11-03	18	2t
-1.0	0	0	280.348876953	279.543945312	278.739013672	6	2017-11-03	6	2t
-1.0	0	6	283.601074219	281.51953125	278.739013672	6	2017-11-03	12	2t
-1.0	0	6	283.601074219	281.38125	278.739013672	6	2017-11-03	18	2t
-1.0	0	12	283.601074219	281.982910156	279.806396484	6	2017-11-03	18	2t
-1.0	0	0	278.200927734	277.114868164	276.028808594	7	2017-11-03	6	2t
-1.0	0	6	283.765136719	281.010660807	276.028808594	7	2017-11-03	12	2t
-1.0	0	6	283.765136719	280.894091797	276.028808594	7	2017-11-03	18	2t
-1.0	0	12	283.765136719	281.73453776	279.039306641	7	2017-11-03	18	2t
-1.0	0	0	286.926025391	286.920410156	286.914794922	8	2017-11-03	6	2t
-1.0	0	6	289.083007812	288.064615885	286.926025391	8	2017-11-03	12	2t
-1.0	0	6	289.083007812	288.224316406	286.926025391	8	2017-11-03	18	2t
-1.0	0	12	289.083007812	288.670247396	287.989501953	8	2017-11-03	18	2t
-1.0	0	0	283.229248047	281.65637207	280.083496094	9	2017-11-03	6	2t
-1.0	0	6	284.707275391	283.146647135	280.083496094	9	2017-11-03	12	2t
-1.0	0	6	284.707275391	283.154052734	280.083496094	9	2017-11-03	18	2t
-1.0	0	12	284.707275391	283.679199219	282.744140625	9	2017-11-03	18	2t
-1.0	0	0	281.868408203	279.982299805	278.096191406	10	2017-11-03	6	2t
-1.0	0	6	285.685791016	282.497477214	278.096191406	10	2017-11-03	12	2t
-1.0	0	6	285.685791016	282.323242188	278.096191406	10	2017-11-03	18	2t
-1.0	0	12	285.685791016	283.269856771	280.203125	10	2017-11-03	18	2t
-1.0	0	0	280.414550781	279.920288086	279.426025391	11	2017-11-03	6	2t
-1.0	0	6	286.851318359	283.400634766	280.414550781	11	2017-11-03	12	2t
-1.0	0	6	286.851318359	282.855371094	279.534667969	11	2017-11-03	18	2t
-1.0	0	12	286.851318359	283.642089844	279.534667969	11	2017-11-03	18	2t
-1.0	0	0	281.159912109	280.678710938	280.197509766	12	2017-11-03	6	2t
-1.0	0	6	285.058837891	283.295654297	280.197509766	12	2017-11-03	12	2t
-1.0	0	6	285.058837891	282.620263672	279.664550781	12	2017-11-03	18	2t
-1.0	0	12	285.058837891	282.75773112	279.664550781	12	2017-11-03	18	2t
-1.0	0	0	281.806396484	280.899414062	279.992431641	13	2017-11-03	6	2t
-1.0	0	6	284.303710938	282.722005208	279.992431641	13	2017-11-03	12	2t
-1.0	0	6	284.303710938	282.054052734	278.921142578	13	2017-11-03	18	2t
-1.0	0	12	284.303710938	282.135986328	278.921142578	13	2017-11-03	18	2t
-1.0	0	0	275.389160156	274.733764648	274.078369141	14	2017-11-03	6	2t
-1.0	0	6	281.488769531	278.938720703	275.389160156	14	2017-11-03	12	2t
-1.0	0	6	281.488769531	278.555761719	275.389160156	14	2017-11-03	18	2t
-1.0	0	12	281.488769531	279.150472005	275.834472656	14	2017-11-03	18	2t
-1.0	0	0	278.406738281	277.93762207	277.468505859	15	2017-11-03	6	2t
-1.0	0	6	283.529541016	280.671223958	278.406738281	15	2017-11-03	12	2t
-1.0	0	6	283.529541016	280.418994141	278.298095703	15	2017-11-03	18	2t
-1.0	0	12	283.529541016	281.203613281	278.298095703	15	2017-11-03	18	2t
-1.0	-3	0	279.716064453	279.458251953	279.200439453	0	2017-11-04	6	2t
-1.0	-3	6	285.508544922	283.053385417	279.200439453	0	2017-11-04	12	2t
-1.0	-3	6	285.508544922	283.356201172	279.200439453	0	2017-11-04	18	2t
-1.0	-3	12	285.508544922	284.376464844	283.465576172	0	2017-11-04	18	2t
-1.0	-3	0	281.176269531	279.321289062	277.466308594	1	2017-11-04	6	2t
-1.0	-3	6	286.62109375	282.409179688	277.466308594	1	2017-11-04	12	2t
-1.0	-3	6	286.62109375	283.172607422	277.466308594	1	2017-11-04	18	2t
-1.0	-3	12	286.62109375	285.085530599	282.835449219	1	2017-11-04	18	2t
-1.0	-3	0	279.349609375	278.122070312	276.89453125	2	2017-11-04	6	2t
-1.0	-3	6	286.071777344	281.813883464	276.89453125	2	2017-11-04	12	2t
-1.0	-3	6	286.071777344	282.560009766	276.89453125	2	2017-11-04	18	2t
-1.0	-3	12	286.071777344	284.47672526	282.572021484	2	2017-11-04	18	2t
-1.0	-3	0	278.220947266	277.75402832	277.287109375	3	2017-11-04	6	2t
-1.0	-3	6	281.558837891	280.017496745	278.220947266	3	2017-11-04	12	2t
-1.0	-3	6	281.558837891	279.871679687	278.220947266	3	2017-11-04	18	2t
-1.0	-3	12	281.558837891	280.288248698	278.654296875	3	2017-11-04	18	2t
-1.0	-3	0	280.975585938	279.456542969	277.9375	4	2017-11-04	6	2t
-1.0	-3	6	286.278808594	282.264892578	277.9375	4	2017-11-04	12	2t
-1.0	-3	6	286.278808594	282.952294922	277.9375	4	2017-11-04	18	2t
-1.0	-3	12	286.278808594	284.748535156	282.541748047	4	2017-11-04	18	2t
-1.0	-3	0	281.207519531	280.211791992	279.216064453	5	2017-11-04	6	2t
-1.0	-3	6	286.8828125	283.459635417	279.216064453	5	2017-11-04	12	2t
-1.0	-3	6	286.8828125	283.706542969	279.216064453	5	2017-11-04	18	2t
-1.0	-3	12	286.8828125	285.012207031	282.612304688	5	2017-11-04	18	2t
-1.0	-3	0	279.721191406	278.729614258	277.738037109	6	2017-11-04	6	2t
-1.0	-3	6	283.518310547	280.750813802	277.738037109	6	2017-11-04	12	2t
-1.0	-3	6	283.518310547	281.438525391	277.738037109	6	2017-11-04	18	2t
-1.0	-3	12	283.518310547	282.819498698	281.780273438	6	2017-11-04	18	2t
-1.0	-3	0	279.072753906	278.763916016	278.455078125	7	2017-11-04	6	2t
-1.0	-3	6	285.421386719	281.698079427	278.455078125	7	2017-11-04	12	2t
-1.0	-3	6	285.421386719	282.274121094	278.455078125	7	2017-11-04	18	2t
-1.0	-3	12	285.421386719	283.899251302	281.864013672	7	2017-11-04	18	2t
-1.0	-3	0	285.5234375	285.323364258	285.123291016	8	2017-11-04	6	2t
-1.0	-3	6	289.269287109	287.811604818	285.5234375	8	2017-11-04	12	2t
-1.0	-3	6	289.269287109	288.220556641	285.5234375	8	2017-11-04	18	2t
-1.0	-3	12	289.269287109	288.979085286	288.518798828	8	2017-11-04	18	2t
-1.0	-3	0	280.893798828	279.439208984	277.984619141	9	2017-11-04	6	2t
-1.0	-3	6	285.226806641	281.549235026	277.984619141	9	2017-11-04	12	2t
-1.0	-3	6	285.226806641	282.502148438	277.984619141	9	2017-11-04	18	2t
-1.0	-3	12	285.226806641	284.36328125	283.034912109	9	2017-11-04	18	2t
-1.0	-3	0	277.686523438	277.07434082	276.462158203	10	2017-11-04	6	2t
-1.0	-3	6	284.782714844	280.538085938	276.462158203	10	2017-11-04	12	2t
-1.0	-3	6	285.592041016	282.040966797	276.462158203	10	2017-11-04	18	2t
-1.0	-3	12	285.592041016	284.457763672	282.998535156	10	2017-11-04	18	2t
-1.0	-3	0	279.755371094	278.712036133	277.668701172	11	2017-11-04	6	2t
-1.0	-3	6	286.469726562	282.576822917	277.668701172	11	2017-11-04	12	2t
-1.0	-3	6	286.469726562	282.847119141	277.668701172	11	2017-11-04	18	2t
-1.0	-3	12	286.469726562	284.324951172	281.912841797	11	2017-11-04	18	2t
-1.0	-3	0	278.486816406	277.721923828	276.95703125	12	2017-11-04	6	2t
-1.0	-3	6	286.072753906	282.055745443	276.95703125	12	2017-11-04	12	2t
-1.0	-3	6	286.072753906	282.758154297	276.95703125	12	2017-11-04	18	2t
-1.0	-3	12	286.072753906	284.565429688	283.133056641	12	2017-11-04	18	2t
-1.0	-3	0	275.884277344	275.645019531	275.405761719	13	2017-11-04	6	2t
-1.0	-3	6	283.739990234	280.570719401	275.405761719	13	2017-11-04	12	2t
-1.0	-3	6	283.739990234	281.437011719	275.405761719	13	2017-11-04	18	2t
-1.0	-3	12	283.739990234	283.070963542	282.217773438	13	2017-11-04	18	2t
-1.0	-3	0	278.220947266	277.75402832	277.287109375	14	2017-11-04	6	2t
-1.0	-3	6	281.558837891	280.017496745	278.220947266	14	2017-11-04	12	2t
-1.0	-3	6	281.558837891	279.871679687	278.220947266	14	2017-11-04	18	2t
-1.0	-3	12	281.558837891	280.288248698	278.654296875	14	2017-11-04	18	2t
-1.0	-3	0	279.698486328	278.671142578	277.643798828	15	2017-11-04	6	2t
-1.0	-3	6	285.109130859	281.237548828	277.643798828	15	2017-11-04	12	2t
-1.0	-3	6	285.109130859	281.297216797	277.643798828	15	2017-11-04	18	2t
-1.0	-3	12	285.109130859	282.627522786	279.516113281	15	2017-11-04	18	2t
-1.0	-2	0	279.010498047	278.166503906	277.322509766	0	2017-11-04	6	2t
-1.0	-2	6	285.336669922	282.282389323	277.322509766	0	2017-11-04	12	2t
-1.0	-2	6	285.336669922	282.720458984	277.322509766	0	2017-11-04	18	2t
-1.0	-2	12	285.336669922	284.030598958	282.942871094	0	2017-11-04	18	2t
-1.0	-2	0	280.322021484	278.356201172	276.390380859	1	2017-11-04	6	2t
-1.0	-2	6	286.760009766	281.983805339	276.390380859	1	2017-11-04	12	2t
-1.0	-2	6	286.760009766	282.761621094	276.390380859	1	2017-11-04	18	2t
-1.0	-2	12	286.760009766	284.872233073	282.498535156	1	2017-11-04	18	2t
-1.0	-2	0	277.104492188	276.557739258	276.010986328	2	2017-11-04	6	2t
-1.0	-2	6	285.333740234	281.28507487	276.010986328	2	2017-11-04	12	2t
-1.0	-2	6	285.333740234	281.772412109	276.010986328	2	2017-11-04	18	2t
-1.0	-2	12	285.333740234	283.446858724	281.001220703	2	2017-11-04	18	2t
-1.0	-2	0	277.547607422	277.246826172	276.946044922	3	2017-11-04	6	2t
-1.0	-2	6	281.482910156	279.845621745	277.547607422	3	2017-11-04	12	2t
-1.0	-2	6	281.482910156	279.825683594	277.547607422	3	2017-11-04	18	2t
-1.0	-2	12	281.482910156	280.358154297	278.971923828	3	2017-11-04	18	2t
-1.0	-2	0	280.590087891	279.284179688	277.978271484	4	2017-11-04	6	2t
-1.0	-2	6	285.847167969	281.791992188	277.978271484	4	2017-11-04	12	2t
-1.0	-2	6	285.847167969	282.143652344	277.978271484	4	2017-11-04	18	2t
-1.0	-2	12	285.847167969	283.729817708	281.342285156	4	2017-11-04	18	2t
-1.0	-2	0	279.59375	279.192504883	278.791259766	5	2017-11-04	6	2t
-1.0	-2	6	285.707763672	282.630126953	278.791259766	5	2017-11-04	12	2t
-1.0	-2	6	285.707763672	282.488916016	278.791259766	5	2017-11-04	18	2t
-1.0	-2	12	285.707763672	283.420654297	280.618652344	5	2017-11-04	18	2t
-1.0	-2	0	279.718261719	278.572631836	277.427001953	6	2017-11-04	6	2t
-1.0	-2	6	283.691650391	280.829345703	277.427001953	6	2017-11-04	12	2t
-1.0	-2	6	283.691650391	281.851855469	277.427001953	6	2017-11-04	18	2t
-1.0	-2	12	283.691650391	283.487630208	283.234619141	6	2017-11-04	18	2t
-1.0	-2	0	278.208984375	276.95324707	275.697509766	7	2017-11-04	6	2t
-1.0	-2	6	285.467529297	280.877441406	275.697509766	7	2017-11-04	12	2t
-1.0	-2	6	285.467529297	281.579882812	275.697509766	7	2017-11-04	18	2t
-1.0	-2	12	285.467529297	283.57820638	281.359619141	7	2017-11-04	18	2t
-1.0	-2	0	284.71875	284.64465332	284.570556641	8	2017-11-04	6	2t
-1.0	-2	6	288.980224609	287.286295573	284.570556641	8	2017-11-04	12	2t
-1.0	-2	6	289.143066406	287.892578125	284.570556641	8	2017-11-04	18	2t
-1.0	-2	12	289.143066406	288.861409505	288.4609375	8	2017-11-04	18	2t
-1.0	-2	0	280.5546875	279.030883789	277.507080078	9	2017-11-04	6	2t
-1.0	-2	6	285.269042969	281.267496745	277.507080078	9	2017-11-04	12	2t
-1.0	-2	6	285.269042969	282.284423828	277.507080078	9	2017-11-04	18	2t
-1.0	-2	12	285.269042969	284.296223958	282.859130859	9	2017-11-04	18	2t
-1.0	-2	0	277.743652344	277.604003906	277.464355469	10	2017-11-04	6	2t
-1.0	-2	6	285.951904297	281.256673177	277.743652344	10	2017-11-04	12	2t
-1.0	-2	6	285.951904297	282.593164063	277.743652344	10	2017-11-04	18	2t
-1.0	-2	12	285.951904297	285.049235026	283.960205078	10	2017-11-04	18	2t
-1.0	-2	0	280.048339844	278.178466797	276.30859375	11	2017-11-04	6	2t
-1.0	-2	6	285.522705078	281.779947917	276.30859375	11	2017-11-04	12	2t
-1.0	-2	6	285.522705078	281.655517578	276.30859375	11	2017-11-04	18	2t
-1.0	-2	12	285.522705078	282.82014974	279.963623047	11	2017-11-04	18	2t
-1.0	-2	0	279.676269531	278.646850586	277.617431641	12	2017-11-04	6	2t
-1.0	-2	6	285.504882812	281.869873047	277.617431641	12	2017-11-04	12	2t
-1.0	-2	6	285.504882812	282.13984375	277.617431641	12	2017-11-04	18	2t
-1.0	-2	12	285.504882812	283.531494141	282.024658203	12	2017-11-04	18	2t
-1.0	-2	0	276.162353516	275.955444336	275.748535156	13	2017-11-04	6	2t
-1.0	-2	6	284.554443359	281.403157552	276.162353516	13	2017-11-04	12	2t
-1.0	-2	6	284.554443359	281.941259766	276.162353516	13	2017-11-04	18	2t
-1.0	-2	12	284.554443359	283.350423177	282.165283203	13	2017-11-04	18	2t
-1.0	-2	0	277.547607422	277.246826172	276.946044922	14	2017-11-04	6	2t
-1.0	-2	6	281.482910156	279.845621745	277.547607422	14	2017-11-04	12	2t
-1.0	-2	6	281.482910156	279.825683594	277.547607422	14	2017-11-04	18	2t
-1.0	-2	12	281.482910156	280.358154297	278.971923828	14	2017-11-04	18	2t
-1.0	-2	0	277.244384766	277.214233398	277.184082031	15	2017-11-04	6	2t
-1.0	-2	6	283.788330078	280.313476562	277.184082031	15	2017-11-04	12	2t
-1.0	-2	6	283.788330078	280.509228516	277.184082031	15	2017-11-04	18	2t
-1.0	-2	12	283.788330078	281.798014323	278.760253906	15	2017-11-04	18	2t
-1.0	-1	0	278.77734375	278.263671875	277.75	0	2017-11-04	6	2t
-1.0	-1	6	284.6640625	282.244628906	277.75	0	2017-11-04	12	2t
-1.0	-1	6	284.6640625	282.667724609	277.75	0	2017-11-04	18	2t
-1.0	-1	12	284.6640625	283.756266276	283.300048828	0	2017-11-04	18	2t
-1.0	-1	0	279.069824219	277.978271484	276.88671875	1	2017-11-04	6	2t
-1.0	-1	6	286.75390625	282.193766276	276.88671875	1	2017-11-04	12	2t
-1.0	-1	6	286.75390625	283.24765625	276.88671875	1	2017-11-04	18	2t
-1.0	-1	12	286.75390625	285.470296224	284.03515625	1	2017-11-04	18	2t
-1.0	-1	0	276.290283203	276.287353516	276.284423828	2	2017-11-04	6	2t
-1.0	-1	6	284.969970703	280.977294922	276.284423828	2	2017-11-04	12	2t
-1.0	-1	6	284.969970703	281.725976563	276.284423828	2	2017-11-04	18	2t
-1.0	-1	12	284.969970703	283.555989583	281.767089844	2	2017-11-04	18	2t
-1.0	-1	0	277.085693359	276.897827148	276.709960938	3	2017-11-04	6	2t
-1.0	-1	6	281.881103516	279.595214844	277.085693359	3	2017-11-04	12	2t
-1.0	-1	6	281.881103516	279.921679687	277.085693359	3	2017-11-04	18	2t
-1.0	-1	12	281.881103516	280.901285807	279.877685547	3	2017-11-04	18	2t
-1.0	-1	0	278.572753906	278.205200195	277.837646484	4	2017-11-04	6	2t
-1.0	-1	6	285.69921875	281.671549479	277.837646484	4	2017-11-04	12	2t
-1.0	-1	6	285.69921875	282.275683594	277.837646484	4	2017-11-04	18	2t
-1.0	-1	12	285.69921875	284.020996094	282.073242188	4	2017-11-04	18	2t
-1.0	-1	0	279.123535156	278.513305664	277.903076172	5	2017-11-04	6	2t
-1.0	-1	6	285.728515625	282.188639323	277.903076172	5	2017-11-04	12	2t
-1.0	-1	6	285.728515625	282.554394531	277.903076172	5	2017-11-04	18	2t
-1.0	-1	12	285.728515625	283.978190104	282.108398438	5	2017-11-04	18	2t
-1.0	-1	0	278.296875	277.220458984	276.144042969	6	2017-11-04	6	2t
-1.0	-1	6	284.039550781	280.482096354	276.144042969	6	2017-11-04	12	2t
-1.0	-1	6	284.039550781	281.505517578	276.144042969	6	2017-11-04	18	2t
-1.0	-1	12	284.039550781	283.373616536	282.644042969	6	2017-11-04	18	2t
-1.0	-1	0	277.142333984	276.495117188	275.847900391	7	2017-11-04	6	2t
-1.0	-1	6	285.685058594	280.834147135	275.847900391	7	2017-11-04	12	2t
-1.0	-1	6	285.685058594	281.774365234	275.847900391	7	2017-11-04	18	2t
-1.0	-1	12	285.685058594	284.018147786	282.536865234	7	2017-11-04	18	2t
-1.0	-1	0	285.120605469	285.037231445	284.953857422	8	2017-11-04	6	2t
-1.0	-1	6	288.673583984	287.228841146	285.120605469	8	2017-11-04	12	2t
-1.0	-1	6	289.195068359	287.807763672	285.120605469	8	2017-11-04	18	2t
-1.0	-1	12	289.195068359	288.675292969	288.157226562	8	2017-11-04	18	2t
-1.0	-1	0	279.333496094	278.249511719	277.165527344	9	2017-11-04	6	2t
-1.0	-1	6	285.255371094	281.197021484	277.165527344	9	2017-11-04	12	2t
-1.0	-1	6	285.255371094	282.341162109	277.165527344	9	2017-11-04	18	2t
-1.0	-1	12	285.255371094	284.456705729	283.416992188	9	2017-11-04	18	2t
-1.0	-1	0	277.200927734	277.145751953	277.090576172	10	2017-11-04	6	2t
-1.0	-1	6	286.09765625	281.248209635	277.200927734	10	2017-11-04	12	2t
-1.0	-1	6	286.09765625	282.484570313	277.200927734	10	2017-11-04	18	2t
-1.0	-1	12	286.09765625	284.925292969	284.0	10	2017-11-04	18	2t
-1.0	-1	0	277.792480469	277.126831055	276.461181641	11	2017-11-04	6	2t
-1.0	-1	6	284.533447266	280.958089193	276.461181641	11	2017-11-04	12	2t
-1.0	-1	6	284.533447266	281.401904297	276.461181641	11	2017-11-04	18	2t
-1.0	-1	12	284.533447266	282.889567057	280.798339844	11	2017-11-04	18	2t
-1.0	-1	0	278.377197266	277.643310547	276.909423828	12	2017-11-04	6	2t
-1.0	-1	6	285.683837891	281.453369141	276.909423828	12	2017-11-04	12	2t
-1.0	-1	6	285.683837891	281.930957031	276.909423828	12	2017-11-04	18	2t
-1.0	-1	12	285.683837891	283.659505208	282.031738281	12	2017-11-04	18	2t
-1.0	-1	0	275.924316406	275.809448242	275.694580078	13	2017-11-04	6	2t
-1.0	-1	6	284.357910156	281.201334635	275.924316406	13	2017-11-04	12	2t
-1.0	-1	6	284.357910156	281.787939453	275.924316406	13	2017-11-04	18	2t
-1.0	-1	12	284.357910156	283.231201172	281.942138672	13	2017-11-04	18	2t
-1.0	-1	0	277.085693359	276.897827148	276.709960938	14	2017-11-04	6	2t
-1.0	-1	6	281.881103516	279.595214844	277.085693359	14	2017-11-04	12	2t
-1.0	-1	6	281.881103516	279.921679687	277.085693359	14	2017-11-04	18	2t
-1.0	-1	12	281.881103516	280.901285807	279.877685547	14	2017-11-04	18	2t
-1.0	-1	0	276.699462891	276.155517578	275.611572266	15	2017-11-04	6	2t
-1.0	-1	6	284.710693359	280.387207031	275.611572266	15	2017-11-04	12	2t
-1.0	-1	6	284.710693359	281.036035156	275.611572266	15	2017-11-04	18	2t
-1.0	-1	12	284.710693359	282.909749349	280.703857422	15	2017-11-04	18	2t
-1.0	0	0	280.213134766	279.994384766	279.775634766	0	2017-11-04	6	2t
-1.0	0	6	284.446777344	282.406982422	279.775634766	0	2017-11-04	12	2t
-1.0	0	6	284.446777344	282.783642578	279.775634766	0	2017-11-04	18	2t
-1.0	0	12	283.555175781	283.231933594	282.998535156	0	2017-11-04	18	2t
-1.0	0	0	279.538574219	278.214477539	276.890380859	1	2017-11-04	6	2t
-1.0	0	6	286.926025391	282.19921875	276.890380859	1	2017-11-04	12	2t
-1.0	0	6	286.926025391	283.236865234	276.890380859	1	2017-11-04	18	2t
-1.0	0	12	286.926025391	285.504231771	283.891113281	1	2017-11-04	18	2t
-1.0	0	0	277.550537109	277.459594727	277.368652344	2	2017-11-04	6	2t
-1.0	0	6	285.439941406	281.650960286	277.550537109	2	2017-11-04	12	2t
-1.0	0	6	285.439941406	282.049121094	277.550537109	2	2017-11-04	18	2t
-1.0	0	12	285.439941406	283.577555339	281.394287109	2	2017-11-04	18	2t
-1.0	0	0	278.250976562	277.783813477	277.316650391	3	2017-11-04	6	2t
-1.0	0	6	282.565429688	280.475748698	278.250976562	3	2017-11-04	12	2t
-1.0	0	6	282.565429688	280.427490234	278.250976562	3	2017-11-04	18	2t
-1.0	0	12	282.565429688	281.091878255	279.593261719	3	2017-11-04	18	2t
-1.0	0	0	279.286132812	279.004150391	278.722167969	4	2017-11-04	6	2t
-1.0	0	6	286.146728516	282.208740234	278.722167969	4	2017-11-04	12	2t
-1.0	0	6	286.146728516	282.582177734	278.722167969	4	2017-11-04	18	2t
-1.0	0	12	286.146728516	284.143798828	281.425292969	4	2017-11-04	18	2t
-1.0	0	0	280.018310547	279.156860352	278.295410156	5	2017-11-04	6	2t
-1.0	0	6	286.113525391	282.464111328	278.295410156	5	2017-11-04	12	2t
-1.0	0	6	286.113525391	282.957910156	278.295410156	5	2017-11-04	18	2t
-1.0	0	12	286.113525391	284.503580729	282.652832031	5	2017-11-04	18	2t
-1.0	0	0	279.51953125	278.285644531	277.051757812	6	2017-11-04	6	2t
-1.0	0	6	283.048828125	280.532470703	277.051757812	6	2017-11-04	12	2t
-1.0	0	6	283.048828125	281.302050781	277.051757812	6	2017-11-04	18	2t
-1.0	0	12	283.048828125	282.653889974	282.302001953	6	2017-11-04	18	2t
-1.0	0	0	279.511962891	278.565063477	277.618164062	7	2017-11-04	6	2t
-1.0	0	6	283.131835938	280.635986328	277.618164062	7	2017-11-04	12	2t
-1.0	0	6	283.131835938	281.434912109	277.618164062	7	2017-11-04	18	2t
-1.0	0	12	283.131835938	282.799479167	282.171875	7	2017-11-04	18	2t
-1.0	0	0	285.510986328	285.461547852	285.412109375	8	2017-11-04	6	2t
-1.0	0	6	289.219238281	287.499104818	285.412109375	8	2017-11-04	12	2t
-1.0	0	6	289.318359375	288.046386719	285.412109375	8	2017-11-04	18	2t
-1.0	0	12	289.318359375	288.984619141	288.416259766	8	2017-11-04	18	2t
-1.0	0	0	279.616699219	279.147705078	278.678710938	9	2017-11-04	6	2t
-1.0	0	6	285.467041016	281.938232422	278.678710938	9	2017-11-04	12	2t
-1.0	0	6	285.467041016	282.750146484	278.678710938	9	2017-11-04	18	2t
-1.0	0	12	285.467041016	284.467692057	282.725585938	9	2017-11-04	18	2t
-1.0	0	0	278.455810547	278.07800293	277.700195312	10	2017-11-04	6	2t
-1.0	0	6	283.756835938	280.979003906	278.455810547	10	2017-11-04	12	2t
-1.0	0	6	284.040527344	282.116552734	278.455810547	10	2017-11-04	18	2t
-1.0	0	12	284.040527344	283.80086263	283.605224609	10	2017-11-04	18	2t
-1.0	0	0	278.458984375	277.524414062	276.58984375	11	2017-11-04	6	2t
-1.0	0	6	285.604248047	281.686035156	276.58984375	11	2017-11-04	12	2t
-1.0	0	6	285.604248047	282.132714844	276.58984375	11	2017-11-04	18	2t
-1.0	0	12	285.604248047	283.736572266	281.595214844	11	2017-11-04	18	2t
-1.0	0	0	278.050537109	277.795654297	277.540771484	12	2017-11-04	6	2t
-1.0	0	6	285.71875	282.024739583	277.540771484	12	2017-11-04	12	2t
-1.0	0	6	285.71875	282.175537109	277.540771484	12	2017-11-04	18	2t
-1.0	0	12	285.71875	283.507405599	281.396972656	12	2017-11-04	18	2t
-1.0	0	0	276.321289062	276.125732422	275.930175781	13	2017-11-04	6	2t
-1.0	0	6	284.650634766	281.277669271	275.930175781	13	2017-11-04	12	2t
-1.0	0	6	284.650634766	281.843457031	275.930175781	13	2017-11-04	18	2t
-1.0	0	12	284.650634766	283.344970703	282.123046875	13	2017-11-04	18	2t
-1.0	0	0	278.250976562	277.783813477	277.316650391	14	2017-11-04	6	2t
-1.0	0	6	282.565429688	280.475748698	278.250976562	14	2017-11-04	12	2t
-1.0	0	6	282.565429688	280.427490234	278.250976562	14	2017-11-04	18	2t
-1.0	0	12	282.565429688	281.091878255	279.593261719	14	2017-11-04	18	2t
-1.0	0	0	279.350097656	278.059204102	276.768310547	15	2017-11-04	6	2t
